"fiscal_year","fiscal_period","cost_center_id","gl_account","actual_amount","budget_amount","variance_amount","variance_pct"
2024,2,"CC0010","730000","7160.50","7971.00","-810.50","-0.10168109396562539205"
2024,2,"CC0011","600000","3024.59","2885.26","139.33","0.04829027539979066011"
2024,2,"CC0011","601000","3243.22","2989.12","254.10","0.08500829675623594904"
2024,2,"CC0011","602000","4035.95","3684.96","350.99","0.09524933784898614910"
2024,2,"CC0011","610000","3651.11","3379.58","271.53","0.08034430313825978376"
2024,2,"CC0011","611000","3727.06","4044.83","-317.77","-0.07856201620340039013"
2024,2,"CC0011","620000","3321.06","4444.12","-1123.06","-0.25270694760717532380"
2024,2,"CC0011","630000","8969.05","5227.32","3741.73","0.71580274404474950835"
2024,2,"CC0011","640000","5289.61","5245.97","43.64","0.00831876659607279493"
2024,2,"CC0011","650000","5119.80","5312.23","-192.43","-0.03622395867648802857"
2024,2,"CC0011","660000","6972.23","5582.73","1389.50","0.24889256689827378361"
2024,2,"CC0011","670000","5845.38","6189.29","-343.91","-0.05556533948158835666"
2024,2,"CC0011","680000","6119.01","5877.10","241.91","0.04116145718126286774"
2024,2,"CC0011","700000","18069.32","18546.75","-477.43","-0.02574197635704368690"
2024,2,"CC0011","702000","22523.73","19974.36","2549.37","0.12763212438345959520"
2024,2,"CC0011","710000","9597.33","7426.38","2170.95","0.29232950643516760521"
2024,2,"CC0011","720000","8943.13","8211.62","731.51","0.08908230044741476103"
2024,2,"CC0011","730000","10085.16","8043.62","2041.54","0.25380860856181669447"
2024,2,"CC0012","600000","3408.27","3095.55","312.72","0.10102243543150651742"
2024,2,"CC0012","601000","2740.82","2747.23","-6.41","-0.00233325931938716453"
2024,2,"CC0012","602000","3307.74","3462.13","-154.39","-0.04459393494756118343"
2024,2,"CC0012","610000","3736.51","3275.90","460.61","0.14060563509264629567"
2024,2,"CC0012","611000","3424.85","3728.73","-303.88","-0.08149691718091682691"
2024,2,"CC0012","620000","5601.29","4901.69","699.60","0.14272628419993920464"
2024,2,"CC0012","630000","5157.87","4630.16","527.71","0.11397230333293017952"
2024,2,"CC0012","650000","4439.65","4264.71","174.94","0.04102037418722492268"
2024,2,"CC0012","660000","6691.13","5671.60","1019.53","0.17976056139361026871"
2024,2,"CC0012","670000","7510.57","6486.31","1024.26","0.15791104649639008928"
2024,2,"CC0012","680000","6639.67","6311.29","328.38","0.05203056744342281847"
2024,2,"CC0012","700000","18319.37","16209.34","2110.03","0.13017371466080667072"
2024,2,"CC0012","701000","20151.31","19580.48","570.83","0.02915301361355799245"
2024,2,"CC0012","710000","9426.21","8466.09","960.12","0.11340772422688631942"
2024,2,"CC0012","720000","9958.72","8530.05","1428.67","0.16748670875317260743"
2024,2,"CC0012","730000","9558.50","9101.95","456.55","0.05015958118864638896"
2024,3,"CC0001","600000","1357.64","1360.70","-3.06","-0.00224884250753288748"
2024,3,"CC0001","601000","1629.30","1725.01","-95.71","-0.05548373632616622512"
2024,3,"CC0001","602000","1497.08","2010.63","-513.55","-0.25541745622018969179"
2024,3,"CC0001","610000","1660.85","1797.03","-136.18","-0.07578059353488812096"
2024,3,"CC0001","611000","1727.31","1967.26","-239.95","-0.12197167634171385582"
2024,3,"CC0001","620000","2025.96","2252.05","-226.09","-0.10039297528918096845"
2024,3,"CC0001","630000","2350.77","2732.35","-381.58","-0.13965267992753490585"
2024,3,"CC0001","640000","3075.62","2931.54","144.08","0.04914822925834203183"
2024,3,"CC0001","650000","2420.29","2824.70","-404.41","-0.14316918610825928417"
2024,3,"CC0001","660000","3438.87","3025.95","412.92","0.13645962425023546324"
2024,3,"CC0001","670000","3075.92","3043.41","32.51","0.01068209672702659188"
2024,3,"CC0001","680000","3240.59","3054.81","185.78","0.06081556627089737169"
2024,3,"CC0001","700000","9283.84","9596.31","-312.47","-0.03256147414995972410"
2024,3,"CC0001","710000","3165.55","3809.58","-644.03","-0.16905538143312386142"
2024,3,"CC0001","720000","4286.84","4531.72","-244.88","-0.05403687783005128296"
2024,3,"CC0001","730000","4175.55","3492.54","683.01","0.19556254187496778849"
2024,3,"CC0002","600000","1375.81","1472.06","-96.25","-0.06538456312922027635"
2024,3,"CC0002","601000","1724.52","1518.84","205.68","0.13541913565615864739"
2024,3,"CC0002","602000","1814.12","1812.27","1.85","0.00102081919360801647"
2024,3,"CC0002","610000","2182.25","2167.46","14.79","0.00682365533850682366"
2024,3,"CC0002","611000","2384.42","2277.04","107.38","0.04715771352281909848"
2024,3,"CC0002","620000","3056.45","2463.20","593.25","0.24084524196167586879"
2024,3,"CC0002","630000","2849.38","2723.39","125.99","0.04626219527867841183"
2024,3,"CC0002","640000","3250.64","3026.59","224.05","0.07402720553494196439"
2024,3,"CC0002","650000","3742.82","3211.07","531.75","0.16559900593883035873"
2024,3,"CC0002","660000","3634.48","3333.85","300.63","0.09017502287145492449"
2024,3,"CC0002","670000","2920.82","3500.11","-579.29","-0.16550622694715308947"
2024,3,"CC0002","680000","4356.58","4190.58","166.00","0.03961265505013625799"
2024,3,"CC0002","700000","10983.57","9854.90","1128.67","0.11452881307775827253"
2024,3,"CC0002","701000","9978.54","9720.91","257.63","0.02650266281654701052"
2024,3,"CC0002","710000","3901.78","4034.29","-132.51","-0.03284592827982123248"
2024,3,"CC0002","720000","4333.72","4502.31","-168.59","-0.03744522256352849981"
2024,3,"CC0002","730000","4395.11","4838.76","-443.65","-0.09168671312485016822"
2024,3,"CC0003","600000","1587.35","1708.78","-121.43","-0.07106239539320450848"
2024,3,"CC0003","601000","2018.14","1785.55","232.59","0.13026238413934081936"
2024,3,"CC0003","602000","2310.31","2253.64","56.67","0.02514598604923590281"
2024,3,"CC0003","610000","2294.51","2438.66","-144.15","-0.05911033108346386950"
2024,3,"CC0003","611000","2708.34","2470.71","237.63","0.09617883118617725269"
2024,3,"CC0003","620000","3009.62","2821.47","188.15","0.06668509677579417821"
2024,3,"CC0003","630000","4289.12","2946.76","1342.36","0.45553760740610025927"
2024,3,"CC0003","640000","2850.91","3086.44","-235.53","-0.07631121939840074649"
2024,3,"CC0003","650000","2867.34","3372.78","-505.44","-0.14985857363954957038"
2024,3,"CC0003","660000","3308.11","3251.56","56.55","0.01739165200703662242"
2024,3,"CC0003","670000","4991.33","3272.87","1718.46","0.52506210145835306627"
2024,3,"CC0003","680000","4811.27","4321.51","489.76","0.11333075707333779165"
2024,3,"CC0003","700000","13206.32","10723.92","2482.40","0.23148251758685256884"
2024,3,"CC0003","701000","9555.57","9265.86","289.71","0.03126639081531557783"
2024,3,"CC0003","702000","9442.08","11730.50","-2288.42","-0.19508290354204850603"
2024,3,"CC0003","710000","4456.45","4301.47","154.98","0.03602954338865550614"
2024,3,"CC0003","720000","4822.37","5185.58","-363.21","-0.07004230963556632045"
2024,3,"CC0003","730000","6780.21","5921.22","858.99","0.14506976602794694337"
2024,3,"CC0004","600000","1220.21","1660.21","-440.00","-0.26502671348805271622"
2024,3,"CC0004","601000","1700.02","1911.11","-211.09","-0.11045413398496161916"
2024,3,"CC0004","602000","2527.59","2306.60","220.99","0.09580768230295673285"
2024,3,"CC0004","610000","2402.88","2799.16","-396.28","-0.14157104274139384673"
2024,3,"CC0004","611000","2510.78","2431.62","79.16","0.03255442873475296305"
2024,3,"CC0004","630000","3208.89","3581.95","-373.06","-0.10414997417607727634"
2024,3,"CC0004","640000","2930.82","3228.69","-297.87","-0.09225723126097581372"
2024,3,"CC0004","650000","2567.53","3087.54","-520.01","-0.16842210951113183959"
2024,3,"CC0004","660000","3009.45","3386.56","-377.11","-0.11135488519323443258"
2024,3,"CC0004","670000","4231.81","3822.75","409.06","0.10700673598848996142"
2024,3,"CC0004","680000","3028.67","4477.82","-1449.15","-0.32362846206412942012"
2024,3,"CC0004","700000","8378.19","10113.24","-1735.05","-0.17156222931523428693"
2024,3,"CC0004","701000","11663.95","11790.77","-126.82","-0.01075587090580174153"
2024,3,"CC0004","710000","4204.92","4812.56","-607.64","-0.12626128297621224463"
2024,3,"CC0004","720000","4443.02","5013.53","-570.51","-0.11379407323781846324"
2024,3,"CC0004","730000","6448.44","5736.20","712.24","0.12416582406471183013"
2024,3,"CC0005","600000","2524.51","2083.49","441.02","0.21167368213910313944"
2024,3,"CC0005","601000","2481.67","2273.33","208.34","0.09164529566758895541"
2024,3,"CC0005","602000","2287.33","2098.57","188.76","0.08994696388493116741"
2024,3,"CC0005","610000","2968.97","2771.04","197.93","0.07142805589237253883"
2024,3,"CC0005","611000","2803.21","2648.76","154.45","0.05831030368927347136"
2024,3,"CC0005","620000","2867.09","2763.50","103.59","0.03748507327664193957"
2024,3,"CC0005","630000","3696.71","3469.34","227.37","0.06553696092052090599"
2024,3,"CC0005","640000","3217.12","3213.33","3.79","0.00117946180442095894"
2024,3,"CC0005","650000","4764.60","4029.44","735.16","0.18244718869123252859"
2024,3,"CC0005","660000","4279.75","4120.93","158.82","0.03853984416139075403"
2024,3,"CC0005","680000","5119.11","5027.80","91.31","0.01816102470265324794"
2024,3,"CC0005","700000","12115.47","12661.32","-545.85","-0.04311161869378548208"
2024,3,"CC0005","701000","17116.17","12588.33","4527.84","0.35968551825381126806"
2024,3,"CC0005","710000","5463.22","5197.19","266.03","0.05118727620117794424"
2024,3,"CC0005","720000","6119.26","5473.51","645.75","0.11797731254715895285"
2024,3,"CC0005","730000","6505.93","6533.09","-27.16","-0.00415729769527130347"
2024,3,"CC0006","600000","1739.29","1920.18","-180.89","-0.09420470997510650043"
2024,3,"CC0006","601000","3125.23","1889.10","1236.13","0.65434863162352442962"
2024,3,"CC0006","602000","2768.24","2920.83","-152.59","-0.05224199970556314472"
2024,3,"CC0006","610000","3421.75","3411.74","10.01","0.00293398676335242428"
2024,3,"CC0006","611000","2499.90","2980.35","-480.45","-0.16120589863606623383"
2024,3,"CC0006","620000","3970.97","3244.00","726.97","0.22409679408138101110"
2024,3,"CC0006","630000","3235.65","3491.23","-255.58","-0.07320629119250235590"
2024,3,"CC0006","640000","3844.68","3479.26","365.42","0.10502808068382357168"
2024,3,"CC0006","650000","5209.41","4254.40","955.01","0.22447583678074464084"
2024,3,"CC0006","660000","4957.37","4493.25","464.12","0.10329271685305736382"
2024,3,"CC0006","670000","4927.13","4813.71","113.42","0.02356186808096042346"
2024,3,"CC0006","680000","5196.87","5594.21","-397.34","-0.07102700828177705163"
2024,3,"CC0006","701000","12636.95","13967.42","-1330.47","-0.09525524398922635676"
2024,3,"CC0006","702000","13968.48","12737.98","1230.50","0.09660087392192482639"
2024,3,"CC0006","710000","6147.50","5866.96","280.54","0.04781692733545140925"
2024,3,"CC0006","720000","5164.00","5848.63","-684.63","-0.11705818285649801748"
2024,3,"CC0006","730000","10559.84","7212.52","3347.32","0.46409853976141487303"
2024,3,"CC0007","600000","1971.66","2194.45","-222.79","-0.10152429993848116840"
2024,3,"CC0007","601000","2352.88","2819.15","-466.27","-0.16539382437968891332"
2024,3,"CC0007","602000","2682.05","2506.35","175.70","0.07010194106968300517"
2024,3,"CC0007","610000","3633.85","3152.36","481.49","0.15273953482470276237"
2024,3,"CC0007","611000","5085.56","3356.35","1729.21","0.51520550598119981528"
2024,3,"CC0007","620000","3638.76","3584.71","54.05","0.01507792820060758053"
2024,3,"CC0007","630000","3904.42","4164.62","-260.20","-0.06247868953229826491"
2024,3,"CC0007","640000","3320.54","3508.88","-188.34","-0.05367524680239848613"
2024,3,"CC0007","650000","5037.56","4313.93","723.63","0.16774263838309847401"
2024,3,"CC0007","660000","4547.35","4251.04","296.31","0.06970294327976212880"
2024,3,"CC0007","680000","5025.10","5072.13","-47.03","-0.00927223868473402693"
2024,3,"CC0007","702000","14556.20","15052.18","-495.98","-0.03295070880098430925"
2024,3,"CC0007","710000","4624.97","4890.31","-265.34","-0.05425831900227183962"
2024,3,"CC0007","720000","6542.04","6817.30","-275.26","-0.04037668871840758071"
2024,3,"CC0007","730000","6767.80","6821.84","-54.04","-0.00792161645538447105"
2024,3,"CC0008","600000","1991.12","2221.79","-230.67","-0.10382169331935061369"
2024,3,"CC0008","601000","2315.35","2356.14","-40.79","-0.01731221404500581460"
2024,3,"CC0008","602000","3058.02","3105.43","-47.41","-0.01526680685122511214"
2024,3,"CC0008","610000","3135.34","3277.12","-141.78","-0.04326359730495068841"
2024,3,"CC0008","611000","4014.84","4125.74","-110.90","-0.02688002637102677338"
2024,3,"CC0008","620000","3725.68","3858.54","-132.86","-0.03443271289140452088"
2024,3,"CC0008","630000","4666.04","3966.00","700.04","0.17651033787191124559"
2024,3,"CC0008","640000","4886.68","4511.77","374.91","0.08309599115203124273"
2024,3,"CC0008","650000","4551.78","5032.16","-480.38","-0.09546198849003211345"
2024,3,"CC0008","660000","4269.28","4649.01","-379.73","-0.08167975547482152114"
2024,3,"CC0008","670000","4293.43","4923.07","-629.64","-0.12789580485347557520"
2024,3,"CC0008","680000","4861.55","5217.48","-355.93","-0.06821875694779855409"
2024,3,"CC0008","701000","18375.93","17799.11","576.82","0.03240723833944506214"
2024,3,"CC0008","702000","15855.99","16067.93","-211.94","-0.01319024914845907345"
2024,3,"CC0008","710000","6673.07","6678.34","-5.27","-0.00078911825393735569"
2024,3,"CC0008","720000","7072.63","6658.34","414.29","0.06222121429665652400"
2024,3,"CC0008","730000","8654.92","7607.50","1047.42","0.13768255011501807427"
2024,3,"CC0009","600000","2208.91","2039.21","169.70","0.08321850128235934504"
2024,3,"CC0009","601000","2063.56","2596.04","-532.48","-0.20511240196607140106"
2024,3,"CC0009","602000","2724.88","2880.19","-155.31","-0.05392352587850107111"
2024,3,"CC0009","610000","2846.91","2740.47","106.44","0.03884005298361230008"
2024,3,"CC0009","611000","3353.49","3375.77","-22.28","-0.00659997570924559434"
2024,3,"CC0009","620000","3831.28","3886.82","-55.54","-0.01428931620193371445"
2024,3,"CC0009","630000","3860.89","4620.78","-759.89","-0.16445059059293019793"
2024,3,"CC0009","650000","3817.28","4430.07","-612.79","-0.13832512804538077276"
2024,3,"CC0009","660000","6293.50","5097.52","1195.98","0.23461997206484721982"
2024,3,"CC0009","680000","4915.12","5260.58","-345.46","-0.06566956495291393725"
2024,3,"CC0009","702000","17555.12","18466.66","-911.54","-0.04936138966115150222"
2024,3,"CC0009","710000","7073.67","6869.07","204.60","0.02978569151282488022"
2024,3,"CC0009","720000","6385.38","7571.63","-1186.25","-0.15667036027909446183"
2024,3,"CC0009","730000","6628.14","6843.93","-215.79","-0.03153012961850866388"
2024,3,"CC0010","600000","3037.23","2615.65","421.58","0.16117599831781775085"
2024,3,"CC0010","601000","2375.44","2876.88","-501.44","-0.17429993604182308612"
2024,3,"CC0010","602000","2403.06","2919.63","-516.57","-0.17692995345300603159"
2024,3,"CC0010","610000","3816.36","3099.19","717.17","0.23140562534081485808"
2024,3,"CC0010","611000","3801.92","4061.49","-259.57","-0.06391004286604177285"
2024,3,"CC0010","620000","4008.88","3818.21","190.67","0.04993701236967060481"
2024,3,"CC0010","630000","3656.14","4431.94","-775.80","-0.17504749613036277567"
2024,3,"CC0010","650000","3385.14","4155.03","-769.89","-0.18529108093082360416"
2024,3,"CC0010","660000","4955.42","4744.98","210.44","0.04435002887261906267"
2024,3,"CC0010","670000","6417.78","6364.51","53.27","0.00836985093903536957"
2024,3,"CC0010","680000","4329.13","6142.20","-1813.07","-0.29518250789619354629"
2024,3,"CC0010","700000","12547.58","15302.61","-2755.03","-0.18003660813416796220"
2024,3,"CC0010","701000","14433.33","18292.56","-3859.23","-0.21097265773625998767"
2024,3,"CC0010","710000","6824.94","7556.27","-731.33","-0.09678452463980244221"
2024,3,"CC0010","720000","7742.21","7433.22","308.99","0.04156879521929930770"
2024,3,"CC0010","730000","7473.21","8029.32","-556.11","-0.06925991242097711886"
2024,3,"CC0011","600000","2970.14","2783.87","186.27","0.06691045199668087950"
2024,3,"CC0011","601000","4630.44","3263.69","1366.75","0.41877445468166400608"
2024,3,"CC0011","602000","4470.64","3615.18","855.46","0.23662998799506525263"
2024,3,"CC0011","610000","3646.62","3237.37","409.25","0.12641434250641724610"
2024,3,"CC0011","611000","3253.64","3315.96","-62.32","-0.01879395408871035839"
2024,3,"CC0011","630000","5702.65","5135.22","567.43","0.11049770019590202562"
2024,3,"CC0011","640000","4427.37","4267.17","160.20","0.03754244616455402527"
2024,3,"CC0011","650000","5842.68","5378.75","463.93","0.08625238205902858471"
2024,3,"CC0011","660000","8104.23","6081.37","2022.86","0.33263228515942953644"
2024,3,"CC0011","670000","6886.36","6230.45","655.91","0.10527489988684605446"
2024,3,"CC0011","680000","6240.61","6119.19","121.42","0.01984249549368462166"
2024,3,"CC0011","700000","24675.00","17696.62","6978.38","0.39433405927233562115"
